apply_id,merchant_id,apply_date,lend_amount,lend_period,view_days,view_no,30days_overdue_times,60days_overdue_times
50965461,44e36366-50c2-4a9f-932e-9e0eaf9faaae,2018-05-21 00:00:00,10000.0,3,3,22,2,1
50391661,6ebbbe1a-b1f1-4426-9356-df24004e4506,2018-05-13 00:00:00,50000.0,12,13,23,0,0
50390683,5f440823-94a1-4617-b0f3-86f7654b47b1,2018-05-13 00:00:00,20000.0,3,3,7,0,0
49511254,02175075-24d7-11e7-8008-7cd30ab49c9c,2018-05-02 00:00:00,25000.0,12,4,47,0,0
49717380,9d937703-23c2-4559-a3ac-03196a5548e9,2018-05-04 00:00:00,27000.0,6,13,32,0,0
49877202,089ecbf1-9070-4b43-8f09-99f7ecd65ec9,2018-05-06 00:00:00,8000.0,12,15,67,0,0
52154234,31226ca3-9496-45eb-9308-c18924597006,2018-06-03 00:00:00,9000.0,6,4,92,0,0
52849490,9b508923-9f7d-4a2f-99aa-d33b2038f15a,2018-06-10 00:00:00,4000.0,6,14,114,4,4
49369583,4ade3365-a2dd-4f50-8230-1b0d395b94af,2018-05-01 00:00:00,10000.0,6,18,61,2,1
52155435,dfefa011-d1ba-4641-a82e-335644673fe4,2018-06-03 00:00:00,3000.0,12,2,9,3,1
49716961,530ea883-b2eb-11e6-9007-ecf4bbdeffbc,2018-05-03 00:00:00,6000.0,3,1,12,0,0
52848920,3b8597bb-ef47-442d-9fa2-c5be2fa14da4,2018-06-08 00:00:00,20000.0,12,1,4,0,0
49594382,79a0ef63-e468-42f1-9e95-8ccabeedcf54,2018-05-03 00:00:00,3000.0,12,2,24,0,0
49369628,4db3c5e4-d26c-4531-ad75-956a69e361c9,2018-05-01 00:00:00,5000.0,6,2,12,0,0
49364570,9ad64343-b978-471d-913d-5451eafd25be,2018-05-01 00:00:00,30000.0,8,10,80,1,0
49518073,25a024d0-73e7-4806-83eb-b96bc469ab19,2018-05-01 00:00:00,3000.0,6,1,2,0,0
50557026,f039863e-452a-4682-9959-08782385c260,2018-05-14 00:00:00,5000.0,3,1,9,0,0
53385358,dda0385b-23fb-11e7-8008-7cd30ab49c9c,2018-06-14 00:00:00,15000.0,1,2,18,0,0
50205919,b37c3d11-ce03-4af5-a888-0e3375c996b3,2018-05-09 00:00:00,8000.0,3,3,5,0,0
50782570,41da8fe6-d346-4553-8cf2-c9e41da492c1,2018-05-18 00:00:00,2000.0,12,7,29,4,3
51493978,21d2bf62-4e91-4c16-ae4a-b545528dbdf7,2018-05-25 00:00:00,10000.0,12,1,6,2,1
49715302,fcb551e1-1fef-42f0-9801-43610aa87607,2018-05-04 00:00:00,10000.0,12,11,47,0,0
50229096,b01ad091-c3a7-4869-ba60-6f4c0877a03a,2018-05-09 00:00:00,20000.0,2,9,20,0,0
50607016,5e6ee283-51d0-423b-8669-455ae8afd6c9,2018-05-15 00:00:00,2000.0,9,2,12,2,1
51686952,80ff0775-0f85-11e7-9936-008cfae57a48,2018-05-28 00:00:00,100000.0,6,2,23,0,0
49594031,58b83683-c03a-4e66-b445-6970f9aab7ac,2018-05-02 00:00:00,10000.0,12,1,34,0,0
52710258,68ef7c05-c78a-4df1-88a0-4c896c404288,2018-06-08 00:00:00,5000.0,12,12,193,0,0
50391399,354efaf2-ac3b-449b-91da-acb47f961d2d,2018-05-12 00:00:00,3000.0,12,3,4,0,0
53384426,d8c5268a-24c8-11e7-8008-7cd30ab49c9c,2018-06-14 00:00:00,10000.0,6,7,17,0,0
49715127,f7c6c6e2-76ee-462d-8f84-3ec5f773f292,2018-05-04 00:00:00,5000.0,6,1,18,1,0
50749985,bfee3e1c-bddc-4e23-9eb2-5603aeb1ccd5,2018-05-16 00:00:00,50000.0,12,1,14,0,0
49698916,99ce3785-9151-49a7-bcff-2f32cd4ca7aa,2018-05-03 00:00:00,3000.0,12,1,12,0,0
52480314,dbb9fc3c-e6ae-4733-beee-33d010987ffd,2018-06-06 00:00:00,30000.0,6,7,50,0,0
53144735,f4efdb8c-64ce-4333-a9bc-d3f0296e42ba,2018-06-13 00:00:00,10000.0,12,1,6,4,4
49369808,ed4e2c05-861d-11e6-9007-ecf4bbdeffbc,2018-05-01 00:00:00,45000.0,6,17,41,0,0
52485294,f668e696-0b3c-439f-856d-0059df911f8b,2018-06-06 00:00:00,3000.0,3,5,8,1,0
49594332,a21b7a35-0559-11e7-be5d-ecf4bbdede50,2018-05-03 00:00:00,3000.0,12,1,6,0,0
53145308,742935ce-47fc-435a-9247-1aab6c175a38,2018-06-12 00:00:00,50000.0,4,7,15,0,0
51494479,c4a1e75a-2e7c-4f8e-8be8-af7ac8255ff3,2018-05-27 00:00:00,50000.0,4,6,19,0,0
50970031,5d4fcad9-9e6b-477b-9fa6-8d8b364a86ed,2018-05-19 00:00:00,10000.0,3,5,9,2,1
50228939,9fd8880e-2d4a-4e88-a4ff-9b7ef612b3e9,2018-05-09 00:00:00,1000.0,9,4,24,0,0
49715297,baff0966-3b96-11e7-bd48-70106fb1fcca,2018-05-04 00:00:00,8000.0,12,6,34,0,0
52711144,4bfdfe04-d9ee-466a-ac20-740e188766d2,2018-06-08 00:00:00,15000.0,6,2,4,4,3
51105995,ef697386-5fb4-40a8-9dda-c9f1f9ae367e,2018-05-21 00:00:00,8000.0,3,2,7,2,1
52154113,08dc4fb2-6aac-11e6-9007-ecf4bbdeffbc,2018-06-02 00:00:00,3000.0,12,1,4,4,4
49511133,478dfac0-43b5-479c-8266-5654d15e107c,2018-05-01 00:00:00,5000.0,6,1,4,0,0
49518113,2d9464ca-ed84-11e5-801b-6c92bf21cf9b,2018-05-02 00:00:00,1000.0,6,2,30,0,0
52479901,bb313139-b9e1-4262-bc72-b6ddbe7b8a5f,2018-06-05 00:00:00,3000.0,12,1,8,0,0
50390457,f4c9faf4-a2cd-46be-9dd2-98fe5e9405b0,2018-05-12 00:00:00,50000.0,4,10,14,0,0
53145715,ad984bfc-e4db-43e0-93e2-d65ea127ea4a,2018-06-13 00:00:00,3000.0,12,2,10,3,2
52485611,dd4886e9-b116-48e2-880e-47674da7add7,2018-06-07 00:00:00,30000.0,6,7,19,0,0
49593962,641d70ed-22f9-11e6-9007-ecf4bbdeffbc,2018-05-02 00:00:00,50000.0,3,8,46,0,0
49518336,f8d60859-4b6e-11e7-bd48-70106fb1fcca,2018-05-02 00:00:00,10000.0,6,10,94,0,0
49511441,f8044b69-3e71-4178-a84c-8e33fdaadfc5,2018-05-02 00:00:00,5000.0,3,4,12,0,0
51177922,6fac6d36-3a33-11e7-bd48-70106fb1fcca,2018-05-22 00:00:00,15000.0,12,2,11,2,1
53144677,12b5c231-0bef-4f56-be75-0800be2f20a2,2018-06-13 00:00:00,30000.0,6,2,14,3,2
53385512,f0b1f978-459f-4c87-8a46-a9755b086723,2018-06-15 00:00:00,50000.0,4,4,30,0,0
52480648,24d0b0a1-472c-11e6-9007-ecf4bbdeffbc,2018-06-07 00:00:00,50000.0,3,7,105,0,0
49594203,7cf5861e-d15a-4034-8517-039709c9e74a,2018-05-03 00:00:00,8000.0,3,4,20,0,0
49511303,e0a71355-0c5c-11e7-be5d-ecf4bbdede50,2018-05-02 00:00:00,32000.0,1,1,16,0,0
50391422,f55e32fb-eb9d-4cba-b954-0a5363f8e418,2018-05-12 00:00:00,50000.0,3,11,16,0,0
53144655,8084904d-2e37-445d-884d-105f3f3ec603,2018-06-13 00:00:00,10000.0,12,3,32,4,4
52485413,cbd27d71-b300-11e5-9987-6c92bf21cf9b,2018-06-06 00:00:00,38000.0,12,1,7,0,0
50969905,85ac83d2-1e55-48c7-bc72-14d936b49f2c,2018-05-19 00:00:00,25000.0,1,5,14,0,0
51776219,388a8c26-c7dc-4ccc-9035-468de68e113f,2018-05-30 00:00:00,30000.0,10,3,24,0,0
50782217,acc04ff4-cdb6-4c3e-b5c3-0de1a8b97708,2018-05-17 00:00:00,20000.0,12,3,20,0,0
50606072,80aec9a4-1eeb-4c04-b3fd-b2ebb132c1e0,2018-05-15 00:00:00,8000.0,12,3,57,0,0
50083466,0e6fde11-65d9-4fac-ab34-2f6167d81129,2018-05-09 00:00:00,3000.0,12,2,8,0,0
50780904,744d53da-4d0f-4ef6-a934-b74f4f3ae73a,2018-05-16 00:00:00,10000.0,6,1,2,0,0
53385557,e1d4f37b-1c51-4366-a741-73bfd3dec276,2018-06-15 00:00:00,20000.0,10,9,41,0,0
52409091,683b0d8f-83ca-4598-ac91-dc7fcca10beb,2018-06-05 00:00:00,3000.0,12,1,3,3,2
50229306,56d18195-76cc-4bec-99e9-fa899aa22c13,2018-05-10 00:00:00,2000.0,12,1,21,0,0
49717181,5c2c19f3-369a-480d-80ed-7f5c4a80a19e,2018-05-04 00:00:00,8000.0,12,2,2,3,2
51968282,b0fc4cd1-2d47-4357-b460-f94c3c0dcedb,2018-06-01 00:00:00,1000.0,12,2,17,3,3
53144218,4d57b3a7-c357-11e6-9007-ecf4bbdeffbc,2018-06-12 00:00:00,50000.0,6,2,4,0,0
50750964,bcd9634f-fd1f-4768-9ec7-d36309dfd4d3,2018-05-16 00:00:00,5000.0,12,2,5,0,0
50602921,81c3c5ab-e9d1-11e5-801b-6c92bf21cf9b,2018-05-14 00:00:00,50000.0,3,3,14,1,1
49594431,02664a4b-a52e-479b-bafa-6cd97f5c3a59,2018-05-03 00:00:00,5000.0,4,1,9,0,0
51178026,8c6216a4-df0d-4e94-b89a-4e1df74bda5c,2018-05-22 00:00:00,20000.0,6,2,11,0,0
50229438,627988c6-f832-4b58-8f07-b60f7893ed9a,2018-05-10 00:00:00,11000.0,3,4,23,0,0
50606128,321c0de5-e8e7-4b23-aac3-8a8f47316c86,2018-05-15 00:00:00,30000.0,10,5,39,0,0
52480172,0ff486be-6b55-11e6-9007-ecf4bbdeffbc,2018-06-06 00:00:00,5000.0,12,1,5,4,4
52366049,6733e4de-572c-11e7-bd48-70106fb1fcca,2018-06-04 00:00:00,15000.0,3,2,3,2,1
51968298,05907b31-ee1b-4eb4-bfb8-7dbcc16c10ea,2018-06-01 00:00:00,40000.0,8,14,194,6,3
53144567,0466e2e5-8161-11e6-9007-ecf4bbdeffbc,2018-06-13 00:00:00,50000.0,12,12,29,0,0
52711345,9a705b7e-fd78-47a5-944c-d33c1ff67ce1,2018-06-08 00:00:00,3000.0,6,3,6,4,4
51909089,debb864f-03c0-11e7-be5d-ecf4bbdede50,2018-05-31 00:00:00,6000.0,3,2,9,1,0
51775382,c4095b8f-194e-4924-98a1-9317edea77ff,2018-05-30 00:00:00,5000.0,3,7,94,1,0
53383957,bafdbef9-8079-4689-abe7-c0c291f0e2cf,2018-06-13 00:00:00,36000.0,12,10,96,0,0
49715233,a1ab5f7e-8605-434b-9817-c028508838bd,2018-05-04 00:00:00,8000.0,12,2,16,0,0
49717426,5d42c789-c203-4000-9d88-ab9cdc6f076d,2018-05-04 00:00:00,50000.0,12,10,46,0,0
50685085,726edfa2-9501-11e6-9007-ecf4bbdeffbc,2018-05-16 00:00:00,50000.0,12,15,153,0,0
50327926,ae06e1e3-3bbf-461e-810b-e6064248cfe7,2018-05-10 00:00:00,8000.0,3,1,18,0,0
52365993,27a21753-ff5a-40a7-ae76-6a15efd24297,2018-06-04 00:00:00,43000.0,6,3,12,0,0
50965061,51416f47-b48c-4768-a928-a4c612e6aa66,2018-05-20 00:00:00,10000.0,6,3,9,3,2
53384317,31f2db92-21a6-41c2-952a-2aaaedbeb0e9,2018-06-14 00:00:00,20000.0,5,4,7,0,0
53144728,12f31a9e-0008-40fc-8e98-012c748b9812,2018-06-13 00:00:00,5000.0,3,4,10,2,1
49874916,caeea485-45e7-11e7-bd48-70106fb1fcca,2018-05-05 00:00:00,50000.0,12,14,60,0,0
52485469,0d142533-0dfd-4e6f-861d-9ca82a8a28d2,2018-06-06 00:00:00,15000.0,12,1,16,4,3
50607100,feea6e15-e923-4b7a-8c51-659542488bf3,2018-05-15 00:00:00,20000.0,3,6,33,0,0
50782675,eef92c40-8fd5-41ad-8ed4-d7393f3508de,2018-05-18 00:00:00,5000.0,6,1,18,4,3
50782312,ad01868c-3a05-11e6-9007-ecf4bbdeffbc,2018-05-17 00:00:00,50000.0,4,0,0,2,2
52850687,b050a8a7-b1ff-4627-a5d5-60ec56ce37e9,2018-06-10 00:00:00,2000.0,12,4,5,4,3
49594317,1f7e4c95-5dce-4e2f-ba1c-876ba1fc5580,2018-05-03 00:00:00,15000.0,8,12,78,0,0
51967347,1c9b2d93-c753-4260-8865-73b50939be14,2018-06-01 00:00:00,15000.0,12,2,7,4,4
49715735,23ab79b1-f49e-11e5-801b-6c92bf21cf9b,2018-05-05 00:00:00,50000.0,9,9,34,0,0
53384597,bb782cf7-a653-4c41-8084-6a9d22bdfb70,2018-06-15 00:00:00,2000.0,6,5,15,2,1
49877127,166049fe-c808-11e6-9007-ecf4bbdeffbc,2018-05-06 00:00:00,50000.0,3,16,68,0,0
50390561,aa86e21f-e315-447d-b299-3d81d0668d0a,2018-05-13 00:00:00,50000.0,12,5,11,0,0
50007963,c81521b8-7095-47df-8dec-ac5fddbfac8b,2018-05-07 00:00:00,3000.0,6,1,4,4,3
52485546,7c524614-77b3-49cb-9e29-336b4002150a,2018-06-06 00:00:00,15000.0,12,4,17,2,1
51727054,42b6299a-a604-4938-9f1b-295c55e8891d,2018-05-29 00:00:00,15000.0,1,4,8,0,0
49511180,ee1dae4b-231a-11e6-9007-ecf4bbdeffbc,2018-05-02 00:00:00,14000.0,6,5,19,0,0
53384964,e8a53924-14cc-4452-b916-158dd6e63a21,2018-06-13 00:00:00,15000.0,6,2,2,2,1
52411081,593a47cf-9090-4f41-b293-42e61f80ca4f,2018-06-05 00:00:00,30000.0,6,3,11,0,0
49877389,48247417-d86f-4def-9597-add5d6757f0c,2018-05-07 00:00:00,20000.0,6,3,23,0,0
52850142,fa899628-ff67-4d25-a8b7-1aec2bd20d33,2018-06-09 00:00:00,24000.0,12,13,154,0,0
51178995,2627f767-426f-4fc4-8e36-e03d5da982aa,2018-05-22 00:00:00,50000.0,10,21,62,0,0
51967372,6278d1bc-7655-11e6-9007-ecf4bbdeffbc,2018-06-01 00:00:00,60000.0,6,2,11,0,0
52711095,dac470d3-b876-11e6-9007-ecf4bbdeffbc,2018-06-08 00:00:00,15000.0,4,6,35,0,0
49716984,428db8f1-2693-45e2-8c87-c5a1f0659ee5,2018-05-03 00:00:00,9000.0,6,4,20,3,2
53384368,d91cf8a5-d645-4b7d-9571-25824115ec22,2018-06-14 00:00:00,2000.0,3,4,13,0,0
50781006,eae6fea5-bbb6-4a04-a017-fce49e4a13d5,2018-05-17 00:00:00,8000.0,12,2,8,8,7
50228934,33fbc620-99ad-4c2a-abe9-a57551e9e8a1,2018-05-09 00:00:00,1000.0,3,2,6,1,0
53144651,228838ad-48f7-4040-9f91-7497671e20be,2018-06-13 00:00:00,25000.0,6,2,11,0,0
51775312,474899fb-b0a0-43a6-874f-64f34306a302,2018-05-30 00:00:00,30000.0,1,8,48,0,0
51299167,78c2f83d-d5b8-4773-ad19-f3004b4f04a5,2018-05-24 00:00:00,5000.0,12,1,31,4,3
50083302,8dfe721c-6532-4b90-aedc-25a8db4257f5,2018-05-09 00:00:00,20000.0,6,7,41,0,0
49364546,33abda01-cfa7-4c07-b3b6-50d1e8300966,2018-05-01 00:00:00,3000.0,12,9,53,0,0
49877501,b82f47ce-e8be-45c1-ab0c-2e167b6e90d6,2018-05-07 00:00:00,50000.0,3,12,60,0,0
50327000,2132a53d-4754-45f1-83aa-a63e0b41e565,2018-05-10 00:00:00,10000.0,6,5,11,0,0
52850667,4db6b131-1c49-4372-be76-32b2241ec256,2018-06-10 00:00:00,5000.0,3,6,91,2,1
51728129,55dfaab3-9a8c-446f-a535-5649a7b93dda,2018-05-29 00:00:00,20000.0,1,8,36,0,0
51967499,b3accf1c-b47a-4bf1-9eb2-6ca6b43d1b8f,2018-06-01 00:00:00,50000.0,3,5,32,0,0
52709944,9e372448-2278-4179-9f88-0ac6eb5a17df,2018-06-07 00:00:00,15000.0,9,5,15,4,4
50082967,f17d2f28-2c7e-43b2-8fd0-ebd9a19c2e22,2018-05-08 00:00:00,8000.0,3,2,11,0,0
51967909,5da05f15-9558-4195-b762-7a62a9f20532,2018-05-31 00:00:00,20000.0,6,2,16,0,0
52153974,2f7f0050-cc47-4b65-aff3-4cda9a012e52,2018-06-02 00:00:00,10000.0,12,3,23,0,0
52849908,ac4a2768-b2db-11e6-9007-ecf4bbdeffbc,2018-06-08 00:00:00,50000.0,12,3,4,0,0
51492991,52ad05d9-76a9-4240-922f-271514262097,2018-05-25 00:00:00,2000.0,6,7,15,4,3
50390136,deffc8b5-1176-483d-a2f7-9f86208a2fc4,2018-05-12 00:00:00,10000.0,12,7,17,1,0
52849879,f06ab1a1-61fe-4570-8b2a-85c205b15914,2018-06-11 00:00:00,8000.0,6,4,24,4,4
49699933,a8cf924e-b777-11e6-9007-ecf4bbdeffbc,2018-05-03 00:00:00,3000.0,3,1,28,0,0
49715147,275d1b7d-264e-11e7-8008-7cd30ab49c9c,2018-05-04 00:00:00,10000.0,12,8,14,1,0
49364840,ac875e8c-8b0c-41a9-b059-6ec1dc202d10,2018-05-01 00:00:00,25000.0,12,3,5,2,0
49594463,992bbe46-9b3c-4710-b5e8-f8cdb43fdc8b,2018-05-03 00:00:00,6000.0,12,4,12,0,0
50970493,3cf261d3-7640-4116-bd62-1c0497acd906,2018-05-21 00:00:00,50000.0,6,13,26,0,0
52485633,62a16095-9cb9-4a69-8b50-57fcb90635a1,2018-06-07 00:00:00,11000.0,12,4,13,0,0
52409045,c03c4452-23c8-11e6-9007-ecf4bbdeffbc,2018-06-05 00:00:00,30000.0,9,2,10,4,4
50969945,b9a1eb6b-236f-4294-8643-fcb797d00b0e,2018-05-19 00:00:00,5000.0,3,2,6,0,0
51299279,ac344a0c-8e3b-441e-a843-a5e9bbda913e,2018-05-24 00:00:00,5000.0,3,3,30,1,0
50781382,f188332b-fa1d-4964-a5c7-089ddfae7e34,2018-05-18 00:00:00,8000.0,4,9,27,0,0
52850578,bc97346b-ab5a-465c-90d2-d90801285e90,2018-06-10 00:00:00,30000.0,3,1,1,2,1
50008139,0b323de6-2b20-427b-b1b4-1b4538801c0a,2018-05-08 00:00:00,2000.0,3,7,31,0,0
51298927,cb94a35c-32b9-4aa4-821b-793c7d6a6547,2018-05-23 00:00:00,30000.0,12,7,20,4,3
49364685,77862abf-dec1-11e5-801b-6c92bf21cf9b,2018-05-01 00:00:00,50000.0,12,7,81,0,0
49717851,1daef4b1-7f09-4448-95ec-a03cd3ab784b,2018-05-05 00:00:00,10000.0,12,6,18,2,1
49369551,c667a1c8-49bc-42b9-82eb-0744249ac409,2018-05-01 00:00:00,17000.0,3,4,19,0,0
50008158,947de37e-dae7-46d3-8ce8-ac315d2d7b76,2018-05-08 00:00:00,1000.0,12,2,16,0,0
52485422,77e7aaa3-256c-49e0-8490-1418791e752a,2018-06-06 00:00:00,10000.0,3,1,45,1,1
52849858,859fd511-f82e-11e6-9007-ecf4bbdeffbc,2018-06-10 00:00:00,10000.0,6,14,28,0,0
52360991,326e5513-8007-4b76-aa3f-0ab1e1c1026b,2018-06-04 00:00:00,3000.0,3,2,8,1,0
53145741,c44d4150-b18a-4ead-afb2-156cfee95d6b,2018-06-13 00:00:00,2000.0,3,3,8,1,0
50781609,fd0bfba9-de5e-42da-9106-923924d5ff91,2018-05-18 00:00:00,15000.0,3,2,5,2,1
49595537,d9a95eea-c080-4ad8-83ff-f78f5205f6ef,2018-05-03 00:00:00,50000.0,6,8,139,1,0
50082147,2860c673-f4a2-4953-9858-b4d4bc2665e6,2018-05-08 00:00:00,50000.0,1,5,11,0,0
50781157,06f073dd-e5bc-46b5-94dd-5ba9292a025f,2018-05-17 00:00:00,15000.0,6,2,9,1,0
51967258,b91e563c-b72e-4598-90b2-2e7df3ce2b98,2018-06-01 00:00:00,50000.0,12,5,17,0,0
52480465,c952d5ba-b300-11e5-9987-6c92bf21cf9b,2018-06-06 00:00:00,20000.0,6,7,20,0,0
49877199,1c868958-d381-49c2-acf7-a13cfca17050,2018-05-06 00:00:00,50000.0,3,8,33,0,0
53144486,3dc4f458-b95d-41ff-91a6-92f5e2bb6147,2018-06-12 00:00:00,8000.0,12,6,8,1,0
50083455,893dd330-b916-4658-bac3-f6f189466a73,2018-05-09 00:00:00,11000.0,12,2,7,0,0
49594946,3af2bbf1-811c-4c10-a0c3-1721d990a8f2,2018-05-02 00:00:00,5000.0,6,6,65,0,0
50605950,65ce1748-1d02-4c01-ac5a-3cda63943e6f,2018-05-14 00:00:00,10000.0,6,5,26,0,0
51727096,c45c486b-dd06-405a-92cb-eeb7795f1a97,2018-05-29 00:00:00,10000.0,3,2,8,2,1
53385091,b5cf7fd1-1642-4f0d-ae0d-3c0afcc1d9e3,2018-06-14 00:00:00,15000.0,6,6,54,0,0
52849713,1206f6cc-b9d9-4011-ad3f-deebc03c38c2,2018-06-10 00:00:00,30000.0,6,2,9,0,0
50230487,24766817-48d8-4167-abd5-90a9aba4c763,2018-05-10 00:00:00,30000.0,10,5,15,0,0
49594974,a72819ff-6bdc-43a0-81dd-340867380d56,2018-05-02 00:00:00,1000.0,12,6,41,0,0
51494710,3428eb45-f1d7-4d7e-97e1-aba541bbc195,2018-05-27 00:00:00,15000.0,12,4,9,5,4
49369606,3470c8d5-c5de-46fc-b07e-34787f6e0fad,2018-05-01 00:00:00,10000.0,12,4,4,0,0
50389996,717852b0-7ca0-4816-8680-e17e330484d4,2018-05-11 00:00:00,20000.0,9,4,6,1,0
50229461,03b0fc3a-fca4-11e5-9180-ecf4bbdede50,2018-05-10 00:00:00,5000.0,12,3,7,2,2
49716950,a3e9bb9a-0271-4aec-9d23-46e7e3327550,2018-05-03 00:00:00,2000.0,3,1,7,0,0
50229174,62fe37b9-c0d8-11e6-9007-ecf4bbdeffbc,2018-05-10 00:00:00,50000.0,12,14,95,0,0
49877261,aa67b140-0b27-4a74-8ccc-1cac016908f4,2018-05-06 00:00:00,8000.0,12,7,46,0,0
50328002,16942d81-19b0-49c0-a090-9d3e56b58169,2018-05-10 00:00:00,10000.0,3,1,1,0,0
53385297,8f458b29-d899-465c-a739-c76364f3d1d2,2018-06-14 00:00:00,100000.0,4,4,5,0,0
50684945,a62197bb-1def-11e7-bf3b-008cfae27c4c,2018-05-15 00:00:00,50000.0,12,8,85,0,0
51454974,3480800c-1ab3-11e7-bf3b-008cfae27c4c,2018-05-25 00:00:00,77000.0,3,9,42,0,0
50349977,3d3976be-9a6e-48fb-8312-978b94f3a8a4,2018-05-11 00:00:00,8000.0,9,7,45,3,2
49594152,7b980865-ec57-4f1f-b52f-6cb3291794e9,2018-05-02 00:00:00,8000.0,9,4,16,0,0
50326996,ae1150d1-9566-4699-bddf-a62609914888,2018-05-10 00:00:00,8000.0,5,4,16,0,0
49874929,605f1163-862e-11e6-9007-ecf4bbdeffbc,2018-05-05 00:00:00,50000.0,12,2,10,0,0
52480632,672675d9-2494-4adc-ab90-1f5bd052f93f,2018-06-07 00:00:00,5000.0,6,1,5,0,0
53143903,e2153f01-2c19-41f0-b8fa-a48e414d8a17,2018-06-11 00:00:00,50000.0,6,7,42,0,0
49875608,5987a14e-d6f8-4cab-913c-b2c52d5f9d98,2018-05-07 00:00:00,15000.0,3,4,7,0,0
50229381,09e6098a-1ec4-44a2-94f0-39bf717af925,2018-05-10 00:00:00,20000.0,12,4,16,2,1
52485621,19e4f597-af8c-4a80-9ed9-4dbbe496daf5,2018-06-07 00:00:00,5000.0,3,3,26,1,0
52480319,128c5643-35ca-4fc1-a28f-50c59272c087,2018-06-06 00:00:00,10000.0,12,4,14,2,1
52360948,afdbfa77-a1aa-11e6-9007-ecf4bbdeffbc,2018-06-04 00:00:00,34000.0,3,2,31,0,0
49717205,82b7edb8-1410-4b9c-87a8-9335e87f3271,2018-05-04 00:00:00,20000.0,12,4,53,0,0
51179109,e7d108ee-80dd-4d2a-b166-a2c9bf775f47,2018-05-23 00:00:00,12000.0,12,4,27,3,2
49717330,c97059c1-b300-11e5-9987-6c92bf21cf9b,2018-05-04 00:00:00,99000.0,2,6,38,0,0
49594959,62342cff-1ef6-4a2a-8f64-c07661a3512b,2018-05-02 00:00:00,3000.0,12,2,14,0,0
51722904,4c1ad2aa-4f97-4e6e-ae3a-ed26ca1243a7,2018-05-28 00:00:00,5000.0,6,9,138,5,4
51966961,0bebebc1-fb2d-11e6-9007-ecf4bbdeffbc,2018-05-31 00:00:00,50000.0,10,4,14,0,0
49511129,6d896bd4-38ac-4642-8a21-ff25d318c9a0,2018-05-01 00:00:00,50000.0,12,16,42,0,0
50390380,719cdba8-e2bf-44c7-a736-b1de66b8f1b1,2018-05-12 00:00:00,3000.0,3,14,27,0,0
50781154,5abc1e01-4f10-11e6-9007-ecf4bbdeffbc,2018-05-17 00:00:00,38000.0,6,3,88,0,0
52485321,01bf2857-ed96-4094-a3e7-a1e974f7f510,2018-06-06 00:00:00,2000.0,3,2,127,0,0
50390875,ecdccb68-bbda-4875-b1f0-5e992cc5f33a,2018-05-14 00:00:00,30000.0,12,3,10,0,0
50603921,18f10b31-a526-4578-9661-e2385d046f5d,2018-05-14 00:00:00,30000.0,6,5,38,0,0
50083509,5ce821d6-09fe-4b08-9cf7-905485f88d60,2018-05-09 00:00:00,8000.0,12,3,14,6,5
51107007,c4e4bc58-bbde-4171-86fb-efda112a8514,2018-05-21 00:00:00,50000.0,12,2,12,0,0
49595018,ed9e59f9-6326-4c34-b336-d932e549e6f8,2018-05-02 00:00:00,5000.0,12,3,68,0,0
52849362,44ec2ab0-42c0-439a-84b6-1c84828d0b19,2018-06-09 00:00:00,30000.0,12,12,64,0,0
49364847,f3fc6da3-5627-421b-89e0-2190fc2e756c,2018-05-01 00:00:00,5000.0,6,7,16,0,0
51967895,070518e8-c329-11e6-9007-ecf4bbdeffbc,2018-06-02 00:00:00,16000.0,6,6,31,3,2
50391873,a44a1ee1-b05a-40e7-8ab2-485f463e243a,2018-05-14 00:00:00,50000.0,7,16,49,5,5
50007957,96a41f04-1134-11e7-9936-008cfae57a48,2018-05-07 00:00:00,15000.0,12,2,13,0,0
49595407,2aa57d1f-7d54-4d3e-9ddf-4871449d74cc,2018-05-03 00:00:00,10000.0,12,5,66,1,0
53145471,9c8f1478-23e4-11e6-9007-ecf4bbdeffbc,2018-06-12 00:00:00,50000.0,1,4,19,0,0
53144575,0bddb77f-146d-11e7-9936-008cfae57a48,2018-06-13 00:00:00,20000.0,12,6,34,0,0
52408913,a62e59c6-1103-48f7-948f-0da84df4b353,2018-06-05 00:00:00,5000.0,3,4,6,2,1
49715588,735395ba-c231-4184-95de-47a96480d529,2018-05-05 00:00:00,40000.0,12,9,80,0,0
50781256,3399ec74-4b6b-4903-8ea3-df1336237ce3,2018-05-17 00:00:00,5000.0,3,2,34,0,0
50230042,faac2356-0683-46ad-bda2-e14f66d9a3ee,2018-05-09 00:00:00,2000.0,6,1,14,1,0
51493445,4bd8a0b5-64ad-4a14-820a-f749fe7cd700,2018-05-27 00:00:00,50000.0,3,13,40,0,0
50751024,1b835a87-bd90-4178-9c8a-42dc832a783e,2018-05-16 00:00:00,30000.0,12,5,31,0,0
49715286,94aeb313-1c4a-11e7-bf3b-008cfae27c4c,2018-05-04 00:00:00,10000.0,12,6,14,0,0
51494549,88430832-0c5a-4d42-874f-dd40416ec8d7,2018-05-27 00:00:00,5000.0,12,4,42,5,4
51106197,d742c8e3-de49-42a0-b043-44b6436fe25f,2018-05-22 00:00:00,30000.0,3,5,7,0,0
50008082,1bffaeea-844c-4b70-9baa-43c079954d70,2018-05-07 00:00:00,50000.0,6,11,70,0,0
